customerID,predicted_churn_probability,predicted_churn_label,monthly_charges,revenue_at_risk_monthly,revenue_at_risk_annual,risk_band,top_features,top_shap_values
6203-HBZPA,0.01936477733361942,0,63.9,1.237409271618281,14.84891125941937,Low,Contract_Two year;tenure_group_48+;tenure,-0.1138;-0.0452;-0.0387
9755-JHNMN,0.05256140040403502,0,67.4,3.542638387231961,42.51166064678353,Low,Contract_Two year;tenure_group_48+;TotalCharges,-0.1284;-0.0313;-0.0244
7369-TRPFD,0.04676272424049745,0,18.8,0.8791392157213519,10.549670588656223,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.2288;-0.2054;-0.1008
9878-TNQGW,0.890957313934173,1,80.95,72.1229945629713,865.4759347556555,High,tenure;InternetService_Fiber optic;TotalCharges,0.2190;0.2034;0.0756
2279-AXJJK,0.46129297629723715,0,95.65,44.12267318283074,529.4720781939689,Medium,InternetService_Fiber optic;TechSupport;MonthlyCharges,0.2055;-0.1527;0.1370
5016-IBERQ,0.6157951250529721,1,84.25,51.8807392857129,622.5688714285548,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;PaperlessBilling,0.2921;0.1702;-0.1393
1016-DJTSV,0.7919673795268364,1,69.7,55.2001263530205,662.401516236246,High,InternetService_Fiber optic;tenure;PaymentMethod_Electronic check,0.2247;0.1156;0.0906
8433-WPJTV,0.3414936807510639,0,103.9,35.48119343003554,425.77432116042644,Low,tenure_group_48+;StreamingMovies;Contract_One year,-0.1165;0.1138;-0.0937
8903-XEBGX,0.7611768664852118,1,55.3,42.09308071663221,505.11696859958647,High,tenure;TotalCharges;MonthlyCharges,0.2801;0.2232;0.1042
2632-TACXW,0.00776410702912245,0,23.65,0.18362113123874593,2.2034535748649513,Low,Contract_Two year;InternetService_No;tenure,-0.1759;-0.0668;-0.0422
7952-OBOYL,0.8482296799296902,1,89.85,76.21343674168266,914.5612409001919,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.3200;0.3082;0.1541
1470-PSXNM,0.44209924497522496,0,93.65,41.40259429192982,496.83113150315785,Medium,Contract_One year;InternetService_Fiber optic;PaymentMethod_Electronic check,-0.1605;0.1444;0.1390
6227-HWPWX,0.5121949746645057,1,69.0,35.34145325185089,424.0974390222107,Medium,InternetService_Fiber optic;PaperlessBilling;gender_Male,0.1608;-0.1188;0.0312
5924-SNGKP,0.0351047719974715,0,20.25,0.7108716329487978,8.530459595385574,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.1873;-0.1398;-0.0913
8818-DOPVL,0.722876781745924,1,104.45,75.50447985336176,906.053758240341,High,InternetService_Fiber optic;MultipleLines;MonthlyCharges,0.2969;0.1131;0.0770
4521-WFJAI,0.114769036265702,0,25.95,2.978256491094967,35.7390778931396,Low,Contract_Two year;MultipleLines;tenure_group_48+,-0.1092;0.0333;0.0182
4724-WXVWF,0.5660078046298227,1,95.4,53.99714456168508,647.965734740221,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;OnlineSecurity,0.2514;0.1488;-0.0983
3717-OEAUQ,0.8046385706769874,1,70.7,56.88794694686302,682.6553633623562,High,tenure;InternetService_Fiber optic;TotalCharges,0.2703;0.1991;0.1947
8165-ZJRNM,0.0012094378304501783,0,23.75,0.02872414847319173,0.3446897816783008,Low,Contract_Two year;InternetService_No;tenure,-0.1850;-0.0639;-0.0416
7838-LAZFO,0.26681747738220074,0,78.8,21.02521721771742,252.30260661260903,Low,PaperlessBilling;OnlineSecurity;DeviceProtection,0.0651;0.0474;0.0405
0513-RBGPE,0.046035759226890335,0,62.8,2.891045679448713,34.69254815338456,Low,Contract_Two year;OnlineSecurity;Dependents,-0.1042;-0.0220;-0.0126
7251-XFOIL,0.2857517188560901,0,89.2,25.489053321963237,305.8686398635588,Low,tenure;TotalCharges;tenure_group_48+,-0.1637;-0.1236;-0.1198
2525-GVKQU,0.08670073385906107,0,20.6,1.7860351174966584,21.4324214099599,Low,Contract_Two year;TotalCharges;gender_Male,-0.0927;0.0801;-0.0481
7579-OOPEC,0.6834606013782267,1,50.15,34.27554915911807,411.30658990941686,Medium,tenure;TotalCharges;SeniorCitizen,0.2021;0.1399;0.0761
3795-GWTRD,0.02953467537163542,0,75.55,2.231344724327056,26.776136691924673,Low,Contract_Two year;tenure;tenure_group_48+,-0.0953;-0.0460;-0.0284
4750-ZRXIU,0.9193153122096288,1,84.6,77.7740754129346,933.2889049552151,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.2302;0.2043;0.1020
5445-PZWGX,0.30113177260535123,0,102.0,30.715440805745825,368.5852896689499,Low,OnlineSecurity;tenure;InternetService_Fiber optic,-0.1529;-0.1018;0.0769
0516-UXRMT,0.31168258826405193,0,92.05,28.69038224970598,344.2845869964718,Low,InternetService_Fiber optic;PaymentMethod_Electronic check;tenure_group_48+,0.1244;0.1229;-0.0732
0727-BNRLG,0.1435398732841608,0,97.65,14.016668626198301,168.2000235143796,Low,Contract_Two year;tenure;InternetService_Fiber optic,-0.1746;-0.0873;0.0761
3932-CMDTD,0.5871471337739395,1,105.65,62.032094683216705,744.3851361986004,Medium,Contract_One year;InternetService_Fiber optic;tenure,-0.1760;0.1262;0.0974
1264-FUHCX,0.3026669962814385,0,56.3,17.04015189064499,204.48182268773985,Low,StreamingMovies;gender_Male;OnlineBackup,0.0706;-0.0493;0.0489
6194-HBGQN,0.1197039649418166,0,81.15,9.713976755028419,116.56772106034103,Low,tenure;TotalCharges;MonthlyCharges,-0.0781;-0.0765;0.0297
4524-QCSSM,0.40520902003066916,0,44.65,18.092582744369377,217.1109929324325,Medium,TotalCharges;MonthlyCharges;OnlineSecurity,0.0829;0.0797;-0.0556
4570-QHXHL,0.7008283731744338,1,43.75,30.661241326381475,367.9348959165777,High,tenure;TotalCharges;PaymentMethod_Electronic check,0.1972;0.1754;0.1565
2972-YDYUW,0.39216164548950827,0,94.7,37.13770782785643,445.6524939342772,Low,InternetService_Fiber optic;PaymentMethod_Electronic check;MonthlyCharges,0.1520;0.0948;0.0786
2061-VVFST,0.1939306958841513,0,19.5,3.78164856974095,45.3797828368914,Low,InternetService_No;gender_Male;Partner,-0.1693;0.0440;0.0440
6874-SGLHU,0.4329933683140796,0,97.0,42.00035672646572,504.0042807175886,Medium,Contract_One year;InternetService_Fiber optic;StreamingMovies,-0.1785;0.0834;0.0823
9844-FELAJ,0.30557863512977795,0,107.9,32.971934730503044,395.6632167660365,Low,Dependents;tenure_group_48+;tenure,-0.1960;-0.1393;-0.1108
1902-XBTFB,0.7071710491760272,1,89.4,63.22109179633684,758.6531015560421,High,InternetService_Fiber optic;PaymentMethod_Electronic check;tenure,0.3145;0.1477;0.0876
9039-RBEEE,0.17461682357698116,0,48.95,8.547493514093228,102.56992216911874,Low,TechSupport;OnlineSecurity;MonthlyCharges,-0.0851;-0.0752;0.0320
9369-XFEHK,0.6362978347151483,1,80.6,51.28560547804094,615.4272657364913,Medium,InternetService_Fiber optic;MultipleLines;gender_Male,0.2955;0.0277;0.0239
3680-CTHUH,0.36511168702308405,0,116.6,42.5720227068916,510.8642724826992,Low,StreamingMovies;OnlineSecurity;MonthlyCharges,0.0956;-0.0815;0.0769
3679-XASPY,0.5819077040965361,1,19.45,11.318104844677627,135.81725813613153,Medium,tenure;TotalCharges;PaperlessBilling,0.2819;0.2062;-0.1274
9089-UOWJG,0.3526813904618314,0,58.35,20.578959133447864,246.94750960137435,Low,Partner;Dependents;tenure,-0.0724;-0.0412;0.0321
1574-DYCWE,0.01833630730946812,0,19.95,0.365809330823889,4.389711969886668,Low,Contract_Two year;MonthlyCharges;InternetService_No,-0.1380;-0.0488;-0.0420
9779-DPNEJ,0.6957456642171497,1,80.15,55.76401498700455,669.1681798440546,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;tenure,0.2369;0.0590;0.0450
2967-MXRAV,0.15717714106325134,0,18.8,2.954930251989125,35.4591630238695,Low,Contract_One year;InternetService_No;MonthlyCharges,-0.2637;-0.2367;-0.1579
0327-WFZSY,0.45743019442321303,0,100.0,45.743019442321305,548.9162333078557,Medium,PaperlessBilling;Contract_One year;InternetService_Fiber optic,-0.1955;-0.1437;0.1301
1731-TVIUK,0.8893355701980227,1,93.5,83.15287581351512,997.8345097621815,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.3000;0.1938;0.1121
7666-WKRON,0.26223817930233645,0,80.45,21.097061524872966,253.16473829847558,Low,Contract_Two year;InternetService_Fiber optic;PaymentMethod_Electronic check,-0.3384;0.1029;0.0974
3865-ZYKAD,0.29493912843603187,0,84.9,25.040332004219106,300.48398405062926,Low,tenure;OnlineSecurity;tenure_group_48+,-0.1243;-0.1229;-0.1214
1465-LNTLJ,0.3429204020151401,0,64.4,22.084073889775027,265.0088866773003,Low,Partner;MonthlyCharges;TechSupport,-0.0665;-0.0487;-0.0478
2696-RZVZW,0.005922051332091686,0,25.05,0.14834738586889673,1.7801686304267608,Low,Contract_Two year;tenure;InternetService_No,-0.1381;-0.0565;-0.0551
0685-MLYYM,0.8064290177482207,1,70.75,57.05485300568662,684.6582360682394,High,tenure;TotalCharges;InternetService_Fiber optic,0.1913;0.1246;0.0878
2778-OCLGR,0.6123027691950295,1,39.1,23.941038275525653,287.2924593063078,Medium,SeniorCitizen;MonthlyCharges;TotalCharges,0.1754;0.1689;0.1165
3982-XWFZQ,0.3469542155420484,0,50.25,17.43444933098793,209.21339197185517,Low,PaymentMethod_Electronic check;MultipleLines;TotalCharges,0.0911;-0.0737;0.0337
4759-PXTAN,0.1484252588019811,0,80.1,11.888863230038686,142.66635876046422,Low,tenure;TotalCharges;gender_Male,-0.0882;-0.0812;-0.0609
1448-PWKYE,0.8791345791475257,1,80.0,70.33076633180205,843.9691959816246,High,tenure;InternetService_Fiber optic;TotalCharges,0.2215;0.2202;0.1228
8741-LQOBK,0.3074981445334469,0,35.05,10.777809965897314,129.33371959076777,Low,PaperlessBilling;MonthlyCharges;OnlineSecurity,0.0617;0.0577;-0.0542
8650-RHRKE,0.7567886383148965,1,29.65,22.43878312603668,269.26539751244013,High,tenure;TotalCharges;MonthlyCharges,0.2226;0.1948;0.0986
7266-GSSJX,0.22857838660204574,0,20.45,4.674428006011835,56.09313607214202,Low,InternetService_No;MonthlyCharges;PaymentMethod_Electronic check,-0.2593;-0.1461;0.1150
1265-HVPZB,0.21213356053105925,0,66.4,14.085668419262335,169.02802103114803,Low,PaperlessBilling;OnlineBackup;DeviceProtection,0.0824;0.0649;0.0582
9640-ZSLDC,0.12780826049231606,0,60.6,7.745180585834352,92.94216703001223,Low,tenure_group_48+;tenure;Contract_One year,-0.0816;-0.0644;-0.0440
0988-JRWWP,0.7428981860642196,1,54.2,40.26508168468071,483.1809802161685,High,tenure;TotalCharges;MonthlyCharges,0.2491;0.2233;0.0673
1926-QUZNN,0.02222527208125252,0,25.25,0.5611881200516261,6.734257440619514,Low,Contract_Two year;tenure;InternetService_No,-0.1748;-0.1139;-0.0687
9025-ZRPVR,0.1594321107950737,0,18.95,3.021238499566646,36.254861994799754,Low,InternetService_No;MonthlyCharges;TotalCharges,-0.2175;-0.2106;-0.0927
6527-PZFPV,0.033101172212303034,0,20.8,0.688504382015903,8.262052584190837,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.1974;-0.1421;-0.0418
7460-ITWWP,0.612858710740782,1,86.1,52.76713499478134,633.205619937376,Medium,InternetService_Fiber optic;DeviceProtection;tenure,0.1805;-0.0415;-0.0287
1530-ZTDOZ,0.2161050668371668,0,40.65,8.784670966930829,105.41605160316995,Low,OnlineSecurity;tenure_group_48+;gender_Male,-0.0343;-0.0326;-0.0134
4785-FCIFB,0.008256428619005015,0,24.4,0.20145685830372237,2.4174822996446683,Low,Contract_Two year;InternetService_No;tenure,-0.1695;-0.0669;-0.0442
9717-QEBGU,0.826609558790098,1,70.3,58.110651982943885,697.3278237953266,High,InternetService_Fiber optic;tenure;TotalCharges,0.1661;0.1481;0.0691
0876-WDUUZ,0.8341124201607841,1,85.4,71.23320068173096,854.7984081807715,High,tenure;InternetService_Fiber optic;MonthlyCharges,0.2640;0.2124;0.0974
7881-EVUAD,0.7830418545004255,1,42.6,33.357583001718126,400.2909960206175,High,tenure;TotalCharges;PaymentMethod_Electronic check,0.2905;0.2263;0.0798
4002-BQWPQ,0.18976076622217364,0,81.75,15.512942638662695,186.15531166395235,Low,TechSupport;MultipleLines;MonthlyCharges,-0.0351;-0.0171;0.0167
6377-WHAOX,0.6356553415298578,1,106.15,67.47481450339441,809.697774040733,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;MonthlyCharges,0.2520;0.1321;0.1306
5027-YOCXN,0.3185940027723516,0,110.05,35.06127000509729,420.7352400611675,Low,StreamingMovies;Dependents;MonthlyCharges,0.0923;-0.0879;0.0667
8450-JOVAH,0.5010475027578035,1,56.7,28.40939340636746,340.91272087640954,Medium,tenure;OnlineSecurity;TotalCharges,0.1586;-0.1235;0.0844
6646-QVXLR,0.5098457971402033,1,103.75,52.89650145329609,634.7580174395531,Medium,InternetService_Fiber optic;MonthlyCharges;Contract_One year,0.1600;0.1375;-0.1352
0254-KCJGT,0.18265965882764792,0,81.4,14.868496228570542,178.4219547428465,Low,StreamingMovies;tenure;OnlineSecurity,0.0651;-0.0624;-0.0303
3442-ZHHCC,0.2738237835164782,0,76.9,21.057048952417173,252.68458742900606,Low,StreamingMovies;MultipleLines;Contract_One year,0.0974;0.0506;0.0440
9167-APMXZ,0.6447873544029282,1,84.15,54.25885587300641,651.1062704760769,Medium,InternetService_Fiber optic;gender_Male;MultipleLines,0.2868;0.0311;0.0308
0616-ATFGB,0.8310126273727612,1,25.05,20.81686631568767,249.80239578825203,High,tenure;TotalCharges;MonthlyCharges,0.3296;0.2577;0.1244
7273-TEFQD,0.8504714661353551,1,41.15,34.99690083146986,419.9628099776383,High,tenure;TotalCharges;PaymentMethod_Electronic check,0.2639;0.2198;0.1278
8245-UMPYT,0.8299446134928432,1,96.4,80.00666074071009,960.0799288885211,High,InternetService_Fiber optic;MonthlyCharges;tenure,0.2767;0.1399;0.0864
6022-UGGSO,0.6708990705364838,1,74.4,49.9148908479144,598.9786901749728,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;TotalCharges,0.2188;0.0336;0.0182
6292-TOSSS,0.06430222230637984,0,24.9,1.601125335428858,19.213504025146296,Low,Contract_Two year;PaperlessBilling;InternetService_No,-0.1197;-0.0733;-0.0385
5207-PLSTK,0.7129405012344584,1,48.75,34.75584943517985,417.0701932221582,High,tenure;TotalCharges;MonthlyCharges,0.2951;0.2495;0.1350
3908-BLSYF,0.8189503009378618,1,83.9,68.7099302486866,824.5191629842393,High,tenure;InternetService_Fiber optic;TotalCharges,0.2301;0.2300;0.0886
4317-VTEOA,0.7555735715403789,1,50.75,38.345358755674226,460.1443050680907,High,TotalCharges;tenure;MonthlyCharges,0.2548;0.2470;0.0912
0625-AFOHS,0.004654188126444267,0,20.2,0.09401460015417418,1.1281752018500901,Low,InternetService_No;Contract_Two year;MonthlyCharges,-0.0890;-0.0824;-0.0557
4667-OHGKG,0.5274060896885375,1,19.3,10.178937530988774,122.14725037186528,Medium,tenure;TotalCharges;InternetService_No,0.2691;0.1713;-0.1019
2386-OWURY,0.44342071075884076,0,95.3,42.25799373531753,507.0959248238103,Medium,InternetService_Fiber optic;TechSupport;PaymentMethod_Electronic check,0.1535;-0.0992;0.0969
3780-DDGSE,0.31221622523035386,0,76.05,23.74404392876841,284.9285271452209,Low,TechSupport;SeniorCitizen;OnlineBackup,-0.0706;0.0392;-0.0271
1047-RNXZV,0.015383285148375296,0,19.55,0.30074322465073705,3.6089186958088444,Low,InternetService_No;Contract_Two year;MonthlyCharges,-0.1162;-0.1052;-0.0556
3926-YZVVX,0.15805740148132355,0,50.05,7.910772944140244,94.92927532968292,Low,Contract_One year;PaperlessBilling;MonthlyCharges,-0.0930;-0.0377;-0.0231
4742-TXUEX,0.005336489047588991,0,19.3,0.10299423861846753,1.2359308634216104,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.1295;-0.1007;-0.0632
8709-KRDVL,0.7539413326661366,1,100.0,75.39413326661366,904.729599199364,High,InternetService_Fiber optic;MultipleLines;MonthlyCharges,0.3585;0.1097;0.0974
0397-ZXWQF,0.008144264536870685,0,20.5,0.16695742300584904,2.0034890760701884,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.1173;-0.0487;-0.0481
3910-MRQOY,0.013812348940602515,0,19.4,0.2679595694476888,3.215514833372265,Low,Contract_Two year;InternetService_No;MonthlyCharges,-0.2163;-0.0803;-0.0349
2511-MORQY,0.1369802693969835,0,54.9,7.520216789894394,90.24260147873272,Low,Contract_One year;PaperlessBilling;tenure,-0.0820;-0.0525;-0.0409
4039-PIMHX,0.1531472967983044,0,49.8,7.6267353805555596,91.52082456666672,Low,Contract_Two year;tenure_group_48+;PaperlessBilling,-0.1682;-0.0645;-0.0324
8083-YTZES,0.8743453258475854,1,74.35,65.00757497676797,780.0908997212157,High,InternetService_Fiber optic;tenure;TotalCharges,0.2500;0.1735;0.0812
1346-PJWTK,0.2519797383747526,0,94.15,23.723892367982966,284.6867084157956,Low,tenure;TotalCharges;InternetService_Fiber optic,-0.1087;-0.0957;0.0733
3750-YHRYO,0.09283444240507413,0,20.65,1.9170312356647807,23.00437482797737,Low,InternetService_No;MonthlyCharges;PaperlessBilling,-0.2719;-0.1440;-0.0899
1236-WFCDV,0.6821474027064076,1,90.45,61.70023257479457,740.4027908975348,Medium,InternetService_Fiber optic;StreamingMovies;MonthlyCharges,0.2603;0.1029;0.0856
5949-HGVJL,0.3026852777648284,0,73.05,22.111159540720717,265.3339144886486,Low,PaymentMethod_Electronic check;TechSupport;gender_Male,0.0923;-0.0582;0.0342
9112-WSNPU,0.6349631172965169,1,70.55,44.79664792526926,537.5597751032311,Medium,InternetService_Fiber optic;PaymentMethod_Electronic check;TotalCharges,0.1901;0.0661;0.0561
1360-JYXKQ,0.3734435079007498,0,99.1,37.0082516329643,444.09901959557163,Low,InternetService_Fiber optic;TechSupport;StreamingMovies,0.0862;-0.0687;0.0675
3585-ISXZP,0.8709548160444359,1,95.65,83.3068281546503,999.6819378558037,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.3698;0.2297;0.1495
8380-PEFPE,0.9211711079940582,1,71.65,66.00190988777427,792.0229186532913,High,InternetService_Fiber optic;tenure;TotalCharges,0.2635;0.2218;0.1288
9402-ROUMJ,0.33150587268317716,0,100.25,33.23346373648851,398.8015648378621,Low,StreamingMovies;tenure_group_48+;InternetService_Fiber optic,0.1260;-0.1005;0.0916
4335-UPJSI,0.04259935351044802,0,19.75,0.8413372318313485,10.096046781976181,Low,Contract_Two year;TotalCharges;InternetService_No,-0.0665;-0.0640;-0.0538
6096-EGVTU,0.0723616565948035,0,24.9,1.801805249210607,21.621662990527284,Low,Contract_One year;InternetService_No;MultipleLines,-0.0972;-0.0386;-0.0332
8988-ECPJR,0.5886193336319696,1,79.6,46.854098957104775,562.2491874852573,Medium,InternetService_Fiber optic;Dependents;gender_Male,0.2554;-0.0506;0.0335
7677-SJJJK,0.12267742353384133,0,19.9,2.4412807283234423,29.295368739881308,Low,InternetService_No;MonthlyCharges;PaperlessBilling,-0.2692;-0.1156;-0.0774
5850-BDWCY,0.27281531058883063,0,20.2,5.510869273894379,66.13043128673255,Low,MonthlyCharges;InternetService_No;PaperlessBilling,-0.1167;-0.1083;0.0932
2025-JKFWI,0.7870076600374066,1,99.0,77.91375834370325,934.965100124439,High,InternetService_Fiber optic;MonthlyCharges;tenure,0.3256;0.1877;0.1597
8028-PNXHQ,0.015406587183208215,0,24.25,0.3736097391927992,4.48331687031359,Low,Contract_Two year;tenure;InternetService_No,-0.1871;-0.0767;-0.0467
8397-MVTAZ,0.769877220840567,1,100.05,77.02621594509873,924.3145913411847,High,InternetService_Fiber optic;MultipleLines;MonthlyCharges,0.3435;0.1402;0.1162
4445-ZJNMU,0.8909409619530004,1,99.3,88.47043752193294,1061.6452502631953,High,InternetService_Fiber optic;tenure;MonthlyCharges,0.3977;0.1696;0.1615
3125-RAHBV,0.022270088605700126,0,20.3,0.45208279869571255,5.424993584348551,Low,InternetService_No;MonthlyCharges;Contract_One year,-0.2014;-0.1958;-0.0765
6682-QJDGB,0.252268739669997,0,55.25,13.937847866767335,167.25417440120802,Low,OnlineSecurity;OnlineBackup;Dependents,-0.0693;0.0274;-0.0181
8840-DQLGN,0.4416072784821694,0,100.5,44.38153148745803,532.5783778494963,Medium,InternetService_Fiber optic;OnlineSecurity;TotalCharges,0.1907;-0.1136;-0.1037
6258-NGCNG,0.33312931279380026,0,23.5,7.828538850654307,93.94246620785168,Low,InternetService_No;PaperlessBilling;tenure,-0.1307;0.0696;0.0680
5917-RYRMG,0.0211660413706515,0,19.8,0.4190876191388997,5.029051429666796,Low,MonthlyCharges;InternetService_No;Contract_One year,-0.1957;-0.1880;-0.1280
7157-SMCFK,0.16889628480673646,0,19.75,3.3357016249330456,40.028419499196545,Low,MonthlyCharges;PaperlessBilling;tenure_group_48+,0.0922;0.0674;0.0638
0816-TSPHQ,0.2692628397054628,0,20.75,5.587203923888352,67.04644708666022,Low,InternetService_No;MonthlyCharges;tenure,-0.2325;-0.1739;0.1198
6766-HFKLA,0.16791587930947563,0,103.2,17.328918744737887,207.94702493685463,Low,Contract_Two year;PaperlessBilling;InternetService_Fiber optic,-0.2484;-0.1097;0.0797
7067-KSAZT,0.4355590029218879,0,106.25,46.278144060450586,555.337728725407,Medium,InternetService_Fiber optic;Contract_One year;MonthlyCharges,0.1471;-0.1320;0.0991
5155-AZQPB,0.23064766991041868,0,49.9,11.509318728529893,138.11182474235872,Low,MultipleLines;PaperlessBilling;Partner,-0.0357;-0.0181;0.0175
6890-PFRQX,0.22416348863830943,0,69.5,15.579362460362505,186.95234952435007,Low,PaperlessBilling;OnlineSecurity;DeviceProtection,-0.0853;-0.0692;-0.0251
